-641,-2,797
-641,-10,797
-639,-4,801
-641,-6,799
-641,-5,797
-641,-2,797
-641,-5,798
-642,-7,797
-640,-5,795
-642,-5,798
-641,-4,795
-641,-4,801
-642,-4,798
-641,-5,795
-640,-5,796
-642,-3,797
-641,-2,798
-641,-5,798
-644,-4,798
-639,-6,796
-641,-9,797
-639,-3,796
-642,0,795
-637,-9,800
-639,-5,796
-642,-8,797
-635,-5,797
-641,-5,798
-638,-4,797
-639,-4,798
-641,-10,795
-638,-5,798
-639,-3,798
-637,-6,801
-639,-3,796
-638,-4,798
-641,-6,800
-636,-5,795
-642,-2,795
-641,-2,798
-641,-7,796
-639,-6,798
-642,-5,797
-641,-5,798
-640,-3,798
-638,-4,796
-637,-7,798
-640,-4,797
-643,-7,800
-642,-5,800
-641,-2,795
-637,-5,798
-639,-5,795
-642,-3,799
-639,-2,799
-640,-4,796
-642,-1,798
-640,-5,799
-642,-3,798
-642,-6,795
-638,-5,796
-638,-8,798
-641,-4,797
-640,-7,796
-640,-5,798
-642,-3,795
-638,-2,797
-639,-5,796
-639,-5,798
-639,-2,799
-640,-7,800
-639,-5,797
-639,-5,798
-642,-7,796
-641,-1,798
-641,-7,800
-639,-1,798
-644,-6,798
-637,-6,793
-641,-6,795
-641,-5,794
-642,-5,798
-638,-6,795
-640,-9,799
-640,-4,796
-636,-4,798
-640,-3,799
-639,-1,796
-638,-1,800
-633,-3,795
-639,-5,797
-637,-6,796
-638,-3,801
-641,-3,798
-641,-6,799
-640,-4,794
-638,-5,800
-640,-5,796
-639,-5,795
-640,-7,797
-637,-3,801
-638,-6,798
-640,-4,797
-637,-2,799
-643,-4,795
-639,-8,799
-639,-3,797
-641,-6,797
-638,-5,797
-643,-4,802
-637,-4,793
-641,-2,798
-640,-5,795
-641,-5,798
-636,-4,796
-638,-5,795
-638,-3,794
-639,-4,798
-637,0,796
-641,-1,799
-637,-4,794
-641,-8,800
-641,0,797
-640,-8,798
-635,-2,798
-642,-3,798
-638,-6,795
-640,-2,798
-638,-5,797
-640,-6,796
-642,-4,798
-640,-6,796
-638,-7,799
-639,-2,794
-640,-5,796
-642,-3,797
-644,0,799
-640,-5,798
-639,-2,800
-638,-5,800
-642,-3,798
-640,-6,795
-638,-2,796
-640,-6,798
-639,0,796
-641,-7,798
-638,-6,797
-643,-9,799
-640,-6,799
-641,-7,797
-642,-3,795
-634,-6,796
-639,-3,800
-636,-5,796
-637,-3,795
-640,-4,796
-638,-5,798
-638,-10,796
-642,-1,798
-641,-8,794
-636,1,796
-638,-5,798
-641,-4,797
-641,-3,797
-642,-9,800
-638,-6,795
-640,-6,798
-641,-8,801
-643,-3,798
-638,-6,801
-638,0,793
-637,-6,799
-638,-3,796
-637,0,795
-638,-5,798
-639,0,800
-641,-5,797
-640,-5,795
-642,-4,799
-637,-5,796
-641,-6,796
-640,-6,797
-637,-5,798
-639,-7,801
-643,-2,798
-638,-7,799
-640,-6,796
-638,-5,798
-642,-5,797
-639,-5,796
-641,-3,800
-640,-3,797
-640,-3,794
-639,-4,796
-642,-1,798
-638,-7,798
-642,0,801
-643,-4,797
-641,-4,798
-639,-5,798
-640,-6,801
-640,-6,795
-642,-6,796
-639,-6,799
-639,-2,794
-641,-6,799
-640,-4,797
-640,-6,796
-638,-7,799
-637,-3,794
-640,-3,798
-638,-4,798
-641,-9,799
-640,-6,793
-642,-5,799
-640,-8,796
-640,-7,800
-638,-5,792
-643,-5,797
-640,-7,797
-639,-6,795
-642,-7,797
-640,-4,792
-640,0,798
-641,-3,795
-640,-4,798
-636,-13,795
-640,-2,797
-638,-5,800
-640,-5,801
-636,-5,797
-638,-6,797
-643,-7,797
-640,-7,801
-635,-1,796
-642,-3,798
-641,-7,797
-639,-1,800
-638,-2,794
-640,-4,799
-640,-3,797
-641,-3,797
-640,-8,798
-643,-1,798
-641,-9,799
-643,-1,798
-633,-6,796
-637,-7,800
-639,-4,801
-642,-5,798
-639,-4,799
-638,-5,797
-639,-4,799
-636,-5,799
-636,-3,798
-644,-4,800
-640,-6,797
-643,-4,797
-639,-5,796
-638,-5,798
-640,-2,796
-637,-8,797
-640,-5,797
-637,-3,796
-639,-3,798
-638,-3,796
-641,-1,796
-643,-2,795
-640,-3,799
-643,-6,798
-639,-7,797
-642,-3,797
-643,-3,796
-641,-6,796
-639,-2,795
-637,-1,796
-637,-6,797
-638,-4,796
-639,-3,799
-640,-4,796
-641,-4,796
-637,-3,797
-640,-2,800
-638,-5,797
-643,-4,799
-639,-7,796
-641,-7,797
-642,-9,795
-639,-4,797
-636,-2,800
-640,-2,797
-639,-5,802
-638,-7,798
-639,-3,800
-639,-6,798
-636,-3,798
-638,-4,795
-641,-3,799
-638,-3,798
-642,-5,796
-641,-5,798
-642,-7,800
-642,-5,798
-642,-4,800
-637,-6,799
-642,-8,798
-642,-7,798
-641,-4,796
-640,-5,800
-638,-8,801
-641,-5,797
-641,-6,795
-641,-4,799
-640,-5,796
-639,-4,800
-636,-9,799
-640,-3,795
-640,-3,799
-641,-2,796
-638,-5,795
-641,-8,800
-640,-4,797
-643,-4,798
-641,-3,799
-641,-5,797
-638,-6,796
-643,-4,797
-638,-5,800
-639,-6,796
-640,-4,800
-645,-10,798
-640,-8,798
-639,-4,798
-639,-3,798
-638,-9,798
-641,-2,796
-637,0,803
-641,-8,795
-641,-6,799
-638,-4,795
-640,0,799
-642,-4,799
-642,-5,797
-635,-4,799
-639,-2,799
-642,-3,797
-640,-3,798
-643,-3,801
-641,-3,799
-642,-4,795
-642,-6,799
-641,-2,795
-640,-7,796
-641,-7,797
-641,-3,798
-638,0,800
-640,-7,799
-640,-5,800
-639,-3,795
-636,-11,798
-638,-7,798
-639,-8,799
-639,-5,798
-641,-2,799
-644,-2,795
-635,-4,799
-644,-3,796
-635,-7,797
-636,-4,798
-641,-5,798
-641,-6,797
-638,3,797
-641,-9,797
-640,-7,799
-639,-3,796
-643,-8,797
-638,-6,796
-643,-1,798
-637,-3,796
-638,-6,797
-643,-4,797
-644,-6,799
-641,-4,799
-639,-4,798
-640,-1,801
-634,-2,795
-643,-1,798
-639,-5,796
-639,-2,796
-641,-5,796
-638,-2,797
-642,-2,794
-642,-4,796
-639,0,796
-643,-3,798
-638,-3,799
-637,1,796
-638,-2,799
-638,-4,801
-641,-7,802
-637,-7,798
-638,-5,801
-639,-5,798
-640,-6,797
-642,-2,797
-641,-4,800
-642,-4,800
-639,-4,795
-640,-8,796
-639,-5,794
-636,-5,799
-643,-8,799
-637,-5,797
-640,-7,794
-642,-1,796
-642,-2,796
-636,-9,800
-642,-3,796
-641,0,799
-642,-4,796
-641,-3,799
-638,-4,798
-639,-1,795
-641,0,800
-637,-1,799
-640,-8,798
-639,-2,799
-638,-5,800
-637,-7,797
-636,-5,798
-638,-4,800
-635,-5,798
-643,-5,797
-640,-4,793
-639,0,797
-642,-6,796
-638,-7,800
-640,-7,798
-639,-4,800
-640,-6,800
-642,-6,797
-641,-2,800
-639,-2,797
-641,-5,797
-638,-3,797
-640,-4,798
-641,-6,798
-639,-6,799
-639,-6,795
-640,-9,796
-638,-7,800
-641,-2,798
-643,-6,800
-639,-5,797
-636,-7,800
-638,-4,796
-642,-6,798
-640,-5,795
-640,-5,796
-640,-6,799
-641,-3,799
-641,-4,798
-641,-2,798
-639,-5,797
-641,-8,799
-639,-10,798
-639,-4,795
-640,-7,795
-636,-7,799
-641,-2,796
-636,-3,795
-638,-5,799
-641,-4,795
-642,-8,796
-640,-3,798
-638,0,797
-636,-4,802
-640,-5,797
-636,-9,795
-641,-3,798
-642,-7,797
-633,-7,799
-640,-6,801
-644,-8,798
-642,-7,797
-637,-2,796
-640,-7,800
-641,-6,799
-638,-6,798
-637,-7,798
-640,-5,796
-639,-5,798
-640,-7,798
-638,-3,796
-638,-2,799
-641,-9,796
-642,-4,797
-641,-5,798
-639,-7,797
-643,-7,796
-636,-1,797
-644,-8,797
-640,-5,796
-640,-8,798
-644,-4,797
-639,-11,798
-641,-2,798
-639,-2,798
-641,-4,794
-639,-2,796
-639,-3,794
-637,-6,799
-643,-7,799
-642,-5,798
-641,-1,794
-636,-9,798
-640,-5,796
-643,-5,799
-641,-3,800
-643,-5,794
-641,-4,798
-644,-5,797
-642,-3,799
-637,-3,798
-635,-3,793
-637,-1,797
-642,-7,794
-637,-5,800
-641,-3,801
-637,-3,800
-638,-3,799
-639,-5,798
-641,-7,800
-636,-6,800
-639,-8,798
-638,-7,798
-638,-2,798
-638,-9,799
-640,-7,794
-640,0,799
-643,-3,800
-640,-6,796
-639,-4,797
-639,-4,795
-640,-5,794
-639,-2,799
-641,-5,797
-640,-6,794
-641,-8,798
-643,-5,798
-640,-4,798
-641,-8,800
-643,-7,798
-639,-5,797
-640,-3,799
-639,-5,800
-642,-2,797
-638,-1,798
-640,-5,800
-638,-6,799
-638,-6,800
-640,-6,796
-640,0,798
-638,-5,796
-639,-2,799
-640,-6,797
-643,0,799
-641,1,799
-642,-7,794
-641,-6,798
-639,-3,799
-644,-3,801
-640,-3,795
-639,-5,795
-642,-2,796
-636,-6,798
-639,-2,796
-638,-3,797
-642,-4,798
-640,-4,795
-643,-3,796
-644,-10,797
-638,-5,798
-638,-4,797
-638,-3,797
-641,-2,800
-640,-5,799
-640,-2,801
-636,-2,798
-641,-4,799
-639,-2,794
-636,-3,797
-641,-6,799
-643,-6,795
-637,-7,798
-644,-3,796
-640,-6,799
-639,-3,798
-638,-4,798
-640,-4,797
-639,-5,798
-639,0,793
-636,-5,795
-643,-5,795
-641,-7,799
-641,-2,799
-642,-4,799
-638,-4,798
-639,-1,800
-640,-2,798
-641,-6,800
-641,-6,797
-640,-2,795
-642,-9,797
-640,-8,796
-643,-4,796
-642,-4,797
-643,-6,793
-643,-2,796
-641,-7,797
-638,-10,802
-640,0,797
-641,0,794
-643,-8,800
-637,-1,800
-641,-9,797
-640,-5,797
-641,0,798
-641,-7,796
-635,-6,797
-641,-7,797
-642,-4,796
-639,-7,798
-640,-6,797
-641,-5,798
-642,-5,801
-646,-2,796
-636,-4,799
-638,-5,798
-640,-4,796
-638,-4,799
-643,-5,798
-641,-5,796
-642,-6,796
-642,-6,798
-640,-5,799
-639,-7,799
-639,-4,796
-638,-4,796
-639,-6,796
-643,-6,798
-637,-5,800
-640,-3,802
-643,-5,800
-638,-6,797
-643,-1,799
-634,0,798
-637,-7,800
-641,-5,796
-639,-10,797
-644,-2,800
-641,-1,797
-638,-9,799
-639,-2,799
-641,-6,797
-639,-4,796
-637,-8,800
-636,-3,797
-638,-6,797
-641,-3,796
-638,-7,797
-639,-5,799
-641,-4,801
-639,-7,800
-643,-6,798
-642,-7,796
-643,-3,796
-642,-7,799
-640,-2,801
-644,-4,796
-639,-5,798
-638,-4,797
-636,-3,799
-637,-2,796
-636,-5,797
-640,-8,799
-640,-4,797
-642,-4,796
-638,-9,796
-642,-4,800
-642,-4,798
-640,-7,797
-640,-6,797
-639,-6,796
-639,-7,798
-641,-6,793
-643,-1,798
-642,-5,797
-640,-3,797
-642,-5,795
-641,-4,797
-639,-8,797
-635,-3,800
-640,-5,795
-641,-3,798
-638,-5,798
-638,-4,797
-639,-4,794
-641,-5,799
-638,-8,800
-641,-4,797
-639,-9,797
-642,-2,797
-636,-7,795
-639,-5,798
-641,-4,796
-641,-7,801
-634,-4,799
-640,-8,795
-640,-6,797
-639,-5,800
-642,-6,794
-643,-3,801
-646,0,798
-636,-6,798
-640,-5,798
-639,-2,796
-639,-1,800
-642,-3,798
-640,-6,795
-636,0,800
-641,-6,794
-642,-7,797
-642,-7,795
-641,-6,796
-639,-7,799
-641,-9,799
-642,-6,796
-640,-1,799
-642,-4,797
-641,0,797
-639,-3,798
-639,-4,796
-639,-3,796
-639,-7,798
-639,-1,799
-638,-1,798
-640,-5,798
-642,-7,798
-641,-6,797
-639,-3,797
-640,1,798
-640,-5,800
-635,-7,801
-638,-7,795
-641,-6,800
-640,-6,795
-639,-8,799
-641,-8,797
-637,-2,798
-640,-7,799
-638,-7,796
-637,-5,795
-639,-3,792
-640,-7,800
-642,-3,797
-641,-8,799
-639,-6,799
-641,-6,800
-639,-8,797
-639,-5,798
-640,-4,797
-641,-5,798
-641,-4,800
-641,-6,797
-638,-6,800
-636,-3,798
-642,-4,799
-643,-8,798
-641,-3,796
-640,-5,796
-640,-7,799
-637,-4,799
-640,-8,797
-639,-3,801
-644,-4,797
-640,-2,799
-640,-9,798
-641,-2,799
-642,-6,800
-637,-6,799
-636,-8,799
-641,-4,795
-643,-7,800
-639,-4,798
-640,-5,796
-642,-3,800
-639,-2,798
-642,0,800
-639,-3,799
-641,-4,798
-641,-6,796
-642,-5,799
-638,-4,798
-640,-1,796
-639,-7,798
-637,-5,796
-637,-3,796
-637,-4,798
-640,-8,800
-638,-2,796
-637,-5,798
-637,-4,798
-639,-3,802
-641,-6,799
-645,-5,795
-639,-3,800
-640,-4,794
-642,-6,798
-639,-5,794
-638,-4,797
-639,-3,795
-639,-4,795
-640,-4,795
-642,-2,797
-642,-5,799
-636,-5,797
-638,-8,797
-641,-8,796
-638,-3,795
-641,-3,799
-638,-7,799
-639,0,796
-637,-6,799
-641,-7,797
-636,-6,796
-642,-6,798
-636,-4,796
-636,-6,797
-639,-5,797
-639,-6,797
-641,-8,800
-635,-6,797
-642,-6,794
-637,-3,798
-638,0,799
-635,-3,800
-638,-4,797
-641,-7,797
-644,-4,798
-639,-1,797
-638,-2,800
-640,-4,797
-639,-5,800
-642,-3,800
-642,0,798
-638,-1,795
-642,-1,802
-639,-2,796
-640,-5,797
-639,-5,798
-639,2,800
-636,-7,801
-640,-4,797
-640,-4,799
-643,-3,796
-642,-4,801
-639,-5,798
-639,-5,800
-636,-5,795
-641,-2,799
-638,-1,799
-636,-7,798
-641,-3,799
-640,-2,799
-638,-6,798
-639,-1,799
-642,-5,799
-639,-7,796
-639,-2,799
-639,-6,796
-640,-6,797
-642,-6,797
-640,-6,797
-638,-3,798
-641,-3,798
-640,-9,799
-633,-6,798
-640,-2,797
-639,-4,799
-637,-1,798
-640,-5,794
-641,-8,798
-643,-4,800
-639,-6,798
-640,0,797
-640,-5,798
-640,-7,798
-640,-6,797
-639,-1,796
-640,-5,797
-639,-5,799
-640,-4,797
-642,-5,799
-641,-5,801
-637,-7,797
-640,-6,798
-644,-5,801
-636,-7,797
-641,-2,796
-636,-5,796
-639,-7,795
-642,-2,797
-640,-7,802
-637,-1,799
-639,-4,797
-638,-7,796
-641,-4,800
-635,0,796
-640,-6,798
-638,0,799
-641,-6,800
-642,-5,799
-635,0,799
-639,-6,794
-641,-1,801
-640,3,796
-639,-8,798
-640,-3,801
-639,-8,796
-641,-6,797
-637,-2,798
-641,-4,799
-644,-8,798
-641,-3,799
-636,-3,795
-639,-5,796
-639,-9,798
-637,-1,799
-640,-5,791
-641,-6,800
-638,-6,797
-639,-10,797
-638,-2,799
-643,-8,796
-639,-4,800
-641,-5,801
-642,-6,798
-638,-7,798
-640,-3,795
-641,-7,800
-641,-3,799
-641,-3,799
-640,-7,799
-640,-5,795
-639,-10,796
-641,-7,798
-640,-7,801
-642,-5,799
-640,-3,797
-637,-4,795
-641,-5,798
-638,-2,798
-642,-6,799
-640,0,795
-641,-4,801
-642,0,797
-639,-7,796
-642,-9,798
-638,1,796
-640,-5,797
-638,-7,799
-641,-3,795
-637,-6,798
-638,-2,796
-639,-5,798
-640,-5,798
-639,-5,797
-639,-5,800
-638,-5,798
-642,-2,800
-641,-7,797
-643,-6,799
-640,-4,797
-639,-4,795
-642,-5,799
-637,-3,794
-638,-5,798
-639,0,798
-639,2,795
-638,-4,799
-644,-4,797
-638,-4,799
-646,-5,801
-639,-7,797
-640,-5,799
-641,-3,798
-638,-4,797
-642,-7,799
-639,-4,797
-639,-5,802
-640,-3,796
-641,-4,798
-642,-6,799
-641,-4,798
-640,-3,799
-640,-4,796
-641,-5,797
-642,-5,795
-638,-5,796
-639,-11,797
-639,-1,796
-636,-4,798
-644,-3,797
-638,2,797
-639,-2,800
-634,-4,799
-640,-1,798
-643,-3,797
-640,-2,796
-638,-6,798
-638,-8,800
-641,-2,799
-638,-4,797
-643,-1,798
-634,-1,793
-636,-7,800
-637,-9,795
-642,0,800
-641,-9,796
-642,-3,796
-639,-3,798
-641,-1,796
-641,-5,799
-644,-4,798
-642,-4,799
-642,-6,796
-641,-2,797
-636,-6,797
-639,0,797
-642,-4,797
-640,-2,796
-641,1,800
-640,-3,799
-638,-6,794
-639,-7,797
-638,-7,796
-644,-4,797
-638,-6,795
-639,-4,799
-641,-7,798
-636,-5,796
-646,-7,797
-642,0,794
-639,-5,796
-637,-3,799
-640,-4,801
-639,-3,799
-642,-4,796
-645,-7,800
-641,-5,793
-646,-4,798
-640,-5,798
-636,-11,799
-639,-2,797
-638,-9,800
-639,-4,796
-643,-2,798
-640,-6,797
-641,-8,799
-637,-4,796
-639,-5,798
-638,-4,797
-638,-8,799
-638,-4,796
-643,-4,798
-637,-3,796
-637,-3,798
-637,0,800
-639,-5,795
-637,-8,796
-639,-6,796
-642,-4,793
-640,-4,800
-640,-2,797
-641,-3,798
-638,-6,798
-637,-1,797
-639,-4,800
-639,-4,798
-639,-4,797
-642,-1,797
-637,-5,797
-641,-7,797
-639,-5,796
-640,-3,799
-638,-4,798
-638,-8,798
-639,-4,796
-640,-2,798
-639,-5,799
-641,-5,798
-640,-4,796
-640,-6,799
-637,-3,797
-640,-4,799
-638,-2,799
-643,-6,797
-642,-8,794
-637,-4,799
-637,-8,797
-637,-7,800
-640,-1,797
-640,-1,797
-638,1,799
-635,-6,798
-638,-5,798
-642,-7,797
-641,-8,800
-641,-4,796
-638,-6,792
-640,-3,794
-640,-3,799
-640,-3,798
-641,-7,799
-642,-7,801
-637,-6,797
-638,0,799
